17/07/2010;Mercury;3980;3435
26/08/2010;Gallente Industrial;1;330999,99
26/08/2010;Heavy Armor Maintenance Bot II;29;1000001,63
26/08/2010;Republic Fleet EMP L;500;1178,08
26/08/2010;Republic Fleet EMP L;166;1178,08
26/08/2010;Republic Fleet EMP L;22347;1178,08
26/08/2010;Republic Fleet EMP L;26987;1178,25
26/08/2010;Ocular Filter - Standard;30;21119000,77
26/08/2010;Ocular Filter - Standard;3;21119000,79
26/08/2010;Ocular Filter - Standard;1;21119000,79
26/08/2010;Ocular Filter - Standard;1;21120016,31
26/08/2010;Ocular Filter - Standard;13;21120016,31
26/08/2010;Sisters Combat Scanner Probe;56;580034
26/08/2010;Republic Fleet Fusion S;5000;520,01
26/08/2010;Chromium;12300;1942,36
26/08/2010;Chromium;33736;1942,36
27/08/2010;Sisters Core Scanner Probe;2;565590,1
27/08/2010;Sisters Core Scanner Probe;1;566866,98
27/08/2010;Sisters Core Scanner Probe;155;566866,98
27/08/2010;Cybernetic Subprocessor - Standard;1;22106600,01
27/08/2010;Gallente Industrial;1;330999,99
27/08/2010;Heavy Armor Maintenance Bot II;29;1000001,63
27/08/2010;Republic Fleet EMP L;500;1178,08
27/08/2010;Republic Fleet EMP L;166;1178,08
27/08/2010;Republic Fleet EMP L;22347;1178,08
27/08/2010;Republic Fleet EMP L;26987;1178,25
27/08/2010;Ocular Filter - Standard;30;21119000,77
27/08/2010;Ocular Filter - Standard;3;21119000,79
27/08/2010;Ocular Filter - Standard;1;21119000,79
27/08/2010;Ocular Filter - Standard;1;21120016,31
27/08/2010;Ocular Filter - Standard;13;21120016,31
27/08/2010;Sisters Combat Scanner Probe;9;580034
27/08/2010;Republic Fleet Fusion S;5000;520,01
27/08/2010;Chromium;12300;1942,36
27/08/2010;Chromium;33736;1942,36
28/08/2010;Sisters Core Scanner Probe;2;565590,1
28/08/2010;Sisters Core Scanner Probe;1;566866,98
28/08/2010;Sisters Core Scanner Probe;155;566866,98
28/08/2010;Cybernetic Subprocessor - Standard;1;22106600,01
28/08/2010;Gallente Industrial;1;330999,99
28/08/2010;Heavy Armor Maintenance Bot II;29;1000001,63
28/08/2010;Republic Fleet EMP L;500;1178,08
28/08/2010;Republic Fleet EMP L;166;1178,08
28/08/2010;Republic Fleet EMP L;22347;1178,08
28/08/2010;Republic Fleet EMP L;26987;1178,25
28/08/2010;Ocular Filter - Standard;30;21119000,77
28/08/2010;Ocular Filter - Standard;3;21119000,79
28/08/2010;Ocular Filter - Standard;1;21119000,79
28/08/2010;Ocular Filter - Standard;1;21120016,31
28/08/2010;Ocular Filter - Standard;13;21120016,31
28/08/2010;Republic Fleet Fusion S;5000;520,01
28/08/2010;Chromium;12300;1942,36
28/08/2010;Chromium;33736;1942,36
29/08/2010;Sisters Core Scanner Probe;107;566866,98
29/08/2010;Cybernetic Subprocessor - Standard;1;22106600,01
29/08/2010;Gallente Industrial;1;330999,99
29/08/2010;Heavy Armor Maintenance Bot II;29;1000001,63
29/08/2010;Republic Fleet EMP L;9513;1178,08
29/08/2010;Republic Fleet EMP L;26987;1178,25
29/08/2010;Ocular Filter - Standard;14;21119000,77
29/08/2010;Ocular Filter - Standard;3;21119000,79
29/08/2010;Ocular Filter - Standard;1;21119000,79
29/08/2010;Ocular Filter - Standard;1;21120016,31
29/08/2010;Ocular Filter - Standard;13;21120016,31
29/08/2010;Chromium;12300;1942,36
29/08/2010;Chromium;33736;1942,36
29/08/2010;1400mm Howitzer Artillery II;2;2500891,48
29/08/2010;Neodymium;5000;16991,02
30/08/2010;Sisters Core Scanner Probe;2;566866,98
30/08/2010;Cybernetic Subprocessor - Standard;1;22106600,01
30/08/2010;Gallente Industrial;1;330999,99
30/08/2010;Heavy Armor Maintenance Bot II;19;1000001,63
30/08/2010;Ocular Filter - Standard;5;21119000,77
30/08/2010;Ocular Filter - Standard;3;21119000,79
30/08/2010;Ocular Filter - Standard;1;21119000,79
30/08/2010;Ocular Filter - Standard;1;21120016,31
30/08/2010;Ocular Filter - Standard;13;21120016,31
30/08/2010;Chromium;12300;1942,36
30/08/2010;Chromium;33736;1942,36
30/08/2010;Neodymium;5000;16991,02
30/08/2010;Republic Fleet Fusion S;42195;660,62
31/08/2010;Sisters Core Scanner Probe;2;566866,98
31/08/2010;Cybernetic Subprocessor - Standard;1;22106600,01
31/08/2010;Gallente Industrial;1;330999,99
31/08/2010;Chromium;12300;1942,36
31/08/2010;Chromium;33736;1942,36
31/08/2010;Neodymium;5000;16991,02
31/08/2010;1400mm Howitzer Artillery II;5;2500892,19
31/08/2010;1400mm Howitzer Artillery II;4;2500892,19
31/08/2010;Republic Fleet EMP M;325;750,38
31/08/2010;Republic Fleet Fusion L;282;817,9
31/08/2010;Large Hull Repairer II;1;1500189,18
01/09/2010;Sisters Core Scanner Probe;2;569001,03
01/09/2010;Sisters Core Scanner Probe;2;569001,03
01/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
01/09/2010;Gallente Industrial;1;330999,99
01/09/2010;Chromium;11100;1942,36
01/09/2010;Chromium;33736;1942,36
01/09/2010;Neodymium;5000;16991,02
01/09/2010;Caldari Navy Terror Assault Missile;10000;1102,2
01/09/2010;Sisters Combat Scanner Probe;4;576130,03
01/09/2010;Small Armor Repairer II;1;206066,05
01/09/2010;Republic Fleet EMP M;4119;752,01
01/09/2010;Heavy Armor Maintenance Bot II;1;861000,12
01/09/2010;Arkonor Mining Crystal II;9;835000,52
01/09/2010;Arkonor Mining Crystal II;9;835000,52
02/09/2010;Sisters Core Scanner Probe;2;569001,03
02/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
02/09/2010;Gallente Industrial;1;330999,99
02/09/2010;Chromium;11100;1942,36
02/09/2010;Chromium;33736;1942,36
02/09/2010;Heavy Armor Maintenance Bot II;1;861000,12
02/09/2010;Arkonor Mining Crystal II;9;835000,52
02/09/2010;Arkonor Mining Crystal II;9;835000,52
02/09/2010;Republic Fleet Fusion S;10486;660,88
02/09/2010;Republic Fleet EMP S;1563;520,13
02/09/2010;Republic Fleet EMP S;119;520,13
02/09/2010;Republic Fleet EMP S;800;520,13
02/09/2010;Republic Fleet EMP S;2000;520,13
02/09/2010;Republic Fleet EMP S;2318;520,13
02/09/2010;Republic Fleet EMP S;4938;520,13
02/09/2010;Sisters Combat Scanner Probe;96;577010,02
03/09/2010;Sisters Core Scanner Probe;2;569001,03
03/09/2010;Sisters Core Scanner Probe;7;570000
03/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
03/09/2010;Gallente Industrial;1;330999,99
03/09/2010;Arkonor Mining Crystal II;9;835000,52
03/09/2010;Arkonor Mining Crystal II;9;835000,52
03/09/2010;Republic Fleet EMP S;1300;520,13
03/09/2010;Republic Fleet EMP S;4938;520,13
03/09/2010;Republic Fleet EMP S;6462;520,25
03/09/2010;Republic Fleet EMP S;1398;520,25
03/09/2010;Republic Fleet EMP S;402;520,25
03/09/2010;Large Remote Armor Repair System II;1;700001,09
03/09/2010;Small Armor Repairer II;1;207043,04
03/09/2010;Small Armor Repairer II;1;207043,04
03/09/2010;Small Armor Repairer II;1;207043,04
03/09/2010;Small Armor Repairer II;5;207043,04
03/09/2010;Republic Fleet EMP M;45556;753,53
03/09/2010;Memory Augmentation - Standard;6;20502200,68
03/09/2010;Memory Augmentation - Standard;3;20502200,68
03/09/2010;Ocular Filter - Standard;10;20642027,12
03/09/2010;Ocular Filter - Standard;1;20642027,12
03/09/2010;Ocular Filter - Standard;1;20642027,12
03/09/2010;Kernite Mining Crystal II;4;197000,02
03/09/2010;Heavy Armor Maintenance Bot II;9;861000,35
04/09/2010;Sisters Core Scanner Probe;190;570000
04/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
04/09/2010;Gallente Industrial;1;330999,99
04/09/2010;Arkonor Mining Crystal II;9;835000,52
04/09/2010;Arkonor Mining Crystal II;9;835000,52
04/09/2010;Arkonor Mining Crystal II;2;835000,87
04/09/2010;Republic Fleet EMP S;900;520,13
04/09/2010;Republic Fleet EMP S;4938;520,13
04/09/2010;Republic Fleet EMP S;6462;520,25
04/09/2010;Republic Fleet EMP S;1398;520,25
04/09/2010;Republic Fleet EMP S;402;520,25
04/09/2010;Large Remote Armor Repair System II;1;700001,09
04/09/2010;Large Remote Armor Repair System II;3;701001,02
04/09/2010;Ocular Filter - Standard;4;20642027,12
04/09/2010;Ocular Filter - Standard;1;20642027,12
04/09/2010;Ocular Filter - Standard;1;20642027,12
04/09/2010;Kernite Mining Crystal II;3;200000,01
04/09/2010;Heavy Armor Maintenance Bot II;9;861000,35
04/09/2010;10MN MicroWarpdrive II;12;1750000,01
04/09/2010;Sisters Combat Scanner Probe;100;600011,08
05/09/2010;Sisters Core Scanner Probe;182;570000
05/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
05/09/2010;Gallente Industrial;1;330999,99
05/09/2010;Arkonor Mining Crystal II;9;835000,52
05/09/2010;Arkonor Mining Crystal II;9;835000,52
05/09/2010;Arkonor Mining Crystal II;2;835000,87
05/09/2010;Heavy Armor Maintenance Bot II;4;861000,35
05/09/2010;Memory Augmentation - Standard;6;20528000,01
05/09/2010;350mm Railgun II;5;1700132,63
05/09/2010;350mm Railgun II;5;1700132,63
05/09/2010;Ocular Filter - Improved;1;115000002,01
05/09/2010;Caldari Navy Antimatter Charge M;37800;641,95
05/09/2010;Republic Fleet EMP M;824;780,08
05/09/2010;Republic Fleet EMP M;4196;780,08
05/09/2010;Republic Fleet EMP M;4480;780,08
05/09/2010;Small Armor Repairer II;1;210001,61
06/09/2010;Sisters Core Scanner Probe;2;570000
06/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
06/09/2010;Gallente Industrial;1;330999,99
06/09/2010;Arkonor Mining Crystal II;9;835000,52
06/09/2010;Arkonor Mining Crystal II;2;835000,87
06/09/2010;Heavy Armor Maintenance Bot II;4;861000,35
06/09/2010;Caldari Navy Antimatter Charge M;16826;641,95
06/09/2010;Republic Fleet EMP M;6250;780,08
06/09/2010;Ocular Filter - Improved;2;112012976,01
06/09/2010;Small Armor Repairer II;1;210088,21
06/09/2010;Small Armor Repairer II;3;210088,21
06/09/2010;Small Armor Repairer II;1;210088,21
06/09/2010;Small Armor Repairer II;4;210088,21
06/09/2010;Ocular Filter - Standard;8;21071732,93
06/09/2010;Republic Fleet Fusion L;9718;1004,13
07/09/2010;Sisters Core Scanner Probe;2;570000
07/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
07/09/2010;Gallente Industrial;1;330999,99
07/09/2010;Arkonor Mining Crystal II;6;835000,52
07/09/2010;Arkonor Mining Crystal II;2;835000,87
07/09/2010;Heavy Armor Maintenance Bot II;4;861000,35
07/09/2010;Caldari Navy Antimatter Charge M;16826;641,95
07/09/2010;1400mm Howitzer Artillery II;2;2500895,04
07/09/2010;Heavy Shield Maintenance Bot II;10;860000,02
08/09/2010;Sisters Core Scanner Probe;2;570000
08/09/2010;Sisters Core Scanner Probe;7;565001,01
08/09/2010;Sisters Core Scanner Probe;12;565001,01
08/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
08/09/2010;Gallente Industrial;1;330999,99
08/09/2010;Arkonor Mining Crystal II;6;835000,52
08/09/2010;Arkonor Mining Crystal II;2;835000,87
08/09/2010;Heavy Armor Maintenance Bot II;4;861000,35
08/09/2010;Caldari Navy Antimatter Charge M;16826;641,95
08/09/2010;Kernite Mining Crystal II;4;251001,01
08/09/2010;Republic Fleet Fusion L;25000;1204,8
09/09/2010;Sisters Core Scanner Probe;2;565001,01
09/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
09/09/2010;Gallente Industrial;1;330999,99
09/09/2010;Arkonor Mining Crystal II;2;835000,87
09/09/2010;Republic Fleet Fusion L;25000;1204,8
09/09/2010;Republic Fleet EMP M;98000;771,24
09/09/2010;10MN MicroWarpdrive II;9;1651000
09/09/2010;Republic Fleet EMP S;13000;520,58
09/09/2010;Small Armor Repairer II;2;216288,19
09/09/2010;Small Armor Repairer II;7;216288,19
10/09/2010;Sisters Core Scanner Probe;2;565023,01
10/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
10/09/2010;Gallente Industrial;1;330999,99
10/09/2010;Republic Fleet Fusion L;20000;1204,8
10/09/2010;Republic Fleet EMP M;58500;771,24
10/09/2010;10MN MicroWarpdrive II;9;1651000
10/09/2010;Sisters Combat Scanner Probe;7;600012,01
10/09/2010;Memory Augmentation - Standard;2;20243119,65
10/09/2010;Small Armor Repairer II;6;216293,01
10/09/2010;Small Armor Repairer II;1;216293,01
11/09/2010;Sisters Core Scanner Probe;2;565023,01
11/09/2010;Sisters Core Scanner Probe;5;565041,01
11/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
11/09/2010;Gallente Industrial;1;330999,99
11/09/2010;Republic Fleet Fusion L;20000;1204,8
11/09/2010;10MN MicroWarpdrive II;2;1651000
11/09/2010;Memory Augmentation - Standard;2;20243119,65
11/09/2010;Memory Augmentation - Standard;8;20243119,65
11/09/2010;Ocular Filter - Standard;1;21006006,01
11/09/2010;Ocular Filter - Standard;8;21006006,01
11/09/2010;Kernite Mining Crystal II;77;270000,02
11/09/2010;Ocular Filter - Improved;1;112409837,91
11/09/2010;Sisters Combat Scanner Probe;168;600020,01
11/09/2010;1600mm Reinforced Rolled Tungsten Plates I;4;3041001,06
11/09/2010;1600mm Reinforced Rolled Tungsten Plates I;2;3041001,06
11/09/2010;Heavy Shield Maintenance Bot II;4;880382,01
12/09/2010;Sisters Core Scanner Probe;2;565041,01
12/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
12/09/2010;Gallente Industrial;1;330999,99
12/09/2010;Republic Fleet Fusion L;16500;1204,8
12/09/2010;Memory Augmentation - Standard;2;20243119,65
12/09/2010;Memory Augmentation - Standard;8;20243119,65
12/09/2010;Ocular Filter - Standard;12;21019109,47
12/09/2010;Ocular Filter - Standard;1;21022000,02
12/09/2010;Ocular Filter - Standard;1;21022000,02
12/09/2010;Ocular Filter - Standard;1;21022000,02
12/09/2010;Ocular Filter - Standard;1;21022000,02
12/09/2010;Sisters Combat Scanner Probe;106;600020,01
13/09/2010;Sisters Core Scanner Probe;2;565041,01
13/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
13/09/2010;Gallente Industrial;1;330999,99
13/09/2010;Republic Fleet Fusion L;16500;1204,8
13/09/2010;Memory Augmentation - Standard;1;20243119,65
13/09/2010;Memory Augmentation - Standard;8;20243119,65
13/09/2010;Ocular Filter - Standard;2;21019109,47
13/09/2010;Ocular Filter - Standard;1;21022000,02
13/09/2010;Ocular Filter - Standard;1;21022000,02
13/09/2010;Ocular Filter - Standard;1;21022000,02
13/09/2010;Ocular Filter - Standard;1;21022000,02
13/09/2010;Sisters Combat Scanner Probe;96;600020,01
13/09/2010;Caldari Navy Antimatter Charge M;37;625,92
13/09/2010;Caldari Navy Antimatter Charge M;2188;625,92
13/09/2010;Caldari Navy Antimatter Charge M;2951;625,92
13/09/2010;1600mm Reinforced Rolled Tungsten Plates I;14;3040001,04
13/09/2010;1600mm Reinforced Rolled Tungsten Plates I;9;3040001,04
13/09/2010;1600mm Reinforced Rolled Tungsten Plates I;17;3040001,04
13/09/2010;Kernite Mining Crystal II;3;261999,16
14/09/2010;Sisters Core Scanner Probe;2;565041,01
14/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
14/09/2010;Gallente Industrial;1;330999,99
14/09/2010;Republic Fleet Fusion L;16500;1204,8
14/09/2010;Memory Augmentation - Standard;1;20243119,65
14/09/2010;Memory Augmentation - Standard;8;20243119,65
14/09/2010;Ocular Filter - Standard;2;21019109,47
14/09/2010;Ocular Filter - Standard;1;21022000,02
14/09/2010;Ocular Filter - Standard;1;21022000,02
14/09/2010;Ocular Filter - Standard;1;21022000,02
14/09/2010;Ocular Filter - Standard;1;21022000,02
14/09/2010;Sisters Combat Scanner Probe;96;600020,01
14/09/2010;Caldari Navy Antimatter Charge M;37;625,92
14/09/2010;Caldari Navy Antimatter Charge M;2188;625,92
14/09/2010;Caldari Navy Antimatter Charge M;2951;625,92
14/09/2010;1600mm Reinforced Rolled Tungsten Plates I;14;3040001,04
14/09/2010;1600mm Reinforced Rolled Tungsten Plates I;9;3040001,04
14/09/2010;1600mm Reinforced Rolled Tungsten Plates I;17;3040001,04
14/09/2010;Kernite Mining Crystal II;3;261999,16
14/09/2010;Kernite Mining Crystal II;15;261999,16
14/09/2010;Kernite Mining Crystal II;10;261999,16
15/09/2010;Sisters Core Scanner Probe;2;565041,01
15/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
15/09/2010;Gallente Industrial;1;330999,99
15/09/2010;Memory Augmentation - Standard;8;20243119,65
15/09/2010;1600mm Reinforced Rolled Tungsten Plates I;12;3040001,04
15/09/2010;1600mm Reinforced Rolled Tungsten Plates I;9;3040001,04
15/09/2010;1600mm Reinforced Rolled Tungsten Plates I;17;3040001,04
15/09/2010;1600mm Reinforced Rolled Tungsten Plates I;4;3100000
15/09/2010;Kernite Mining Crystal II;3;261999,16
15/09/2010;Kernite Mining Crystal II;15;261999,16
15/09/2010;Kernite Mining Crystal II;10;261999,16
15/09/2010;Kernite Mining Crystal II;15;261999,18
16/09/2010;Sisters Core Scanner Probe;2;565041,01
16/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
16/09/2010;Gallente Industrial;1;330999,99
16/09/2010;Memory Augmentation - Standard;8;20243119,65
16/09/2010;1600mm Reinforced Rolled Tungsten Plates I;10;3040001,04
16/09/2010;1600mm Reinforced Rolled Tungsten Plates I;9;3040001,04
16/09/2010;1600mm Reinforced Rolled Tungsten Plates I;17;3040001,04
16/09/2010;1600mm Reinforced Rolled Tungsten Plates I;4;3100000
16/09/2010;Ocular Filter - Improved;1;109057000,03
16/09/2010;Caldari Navy Antimatter Charge M;46;645,01
16/09/2010;Caldari Navy Antimatter Charge M;427;645,01
17/09/2010;Sisters Core Scanner Probe;2;565041,01
17/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
17/09/2010;Gallente Industrial;1;330999,99
17/09/2010;Caldari Navy Antimatter Charge M;46;645,01
17/09/2010;Caldari Navy Antimatter Charge M;427;645,01
17/09/2010;Caldari Navy Antimatter Charge M;2500;650,04
17/09/2010;Large Remote Armor Repair System II;2;880000,01
17/09/2010;Republic Fleet EMP M;100000;775,53
17/09/2010;Kernite Mining Crystal II;7;265000,06
18/09/2010;Sisters Core Scanner Probe;82;560000,01
18/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
18/09/2010;Gallente Industrial;1;330999,99
18/09/2010;Caldari Navy Antimatter Charge M;46;645,01
18/09/2010;Caldari Navy Antimatter Charge M;427;645,01
18/09/2010;Caldari Navy Antimatter Charge M;2500;650,04
18/09/2010;Republic Fleet EMP M;98800;775,53
18/09/2010;Republic Fleet EMP M;200000;704,01
18/09/2010;Republic Fleet Fusion S;20000;544,01
18/09/2010;Republic Fleet EMP S;75000;550,12
18/09/2010;Republic Fleet EMP L;35870;1130,06
18/09/2010;Republic Fleet EMP L;7;1130,06
18/09/2010;Republic Fleet EMP L;14123;1130,06
18/09/2010;Large Remote Armor Repair System II;20;881000,24
19/09/2010;Sisters Core Scanner Probe;2;560000,01
19/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
19/09/2010;Gallente Industrial;1;330999,99
19/09/2010;Caldari Navy Antimatter Charge M;800;650,34
19/09/2010;Caldari Navy Antimatter Charge M;971;650,45
19/09/2010;Republic Fleet EMP S;43500;550,12
19/09/2010;Republic Fleet EMP L;7398;1130,06
19/09/2010;Republic Fleet EMP L;7;1130,06
19/09/2010;Republic Fleet EMP L;14123;1130,06
19/09/2010;Large Remote Armor Repair System II;17;881000,24
19/09/2010;350mm Railgun II;1;2000130,04
19/09/2010;Large Cargohold Optimization I;3;17613080,84
19/09/2010;Ocular Filter - Standard;1;20815600,63
19/09/2010;Ocular Filter - Standard;1;20815600,63
19/09/2010;Ocular Filter - Standard;3;20815600,63
19/09/2010;Ocular Filter - Standard;15;20815600,63
20/09/2010;Sisters Core Scanner Probe;2;560000,01
20/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
20/09/2010;Gallente Industrial;1;330999,99
20/09/2010;Republic Fleet EMP S;40500;550,12
20/09/2010;Republic Fleet EMP L;7398;1130,06
20/09/2010;Republic Fleet EMP L;7;1130,06
20/09/2010;Republic Fleet EMP L;14123;1130,06
20/09/2010;Ocular Filter - Standard;1;20815600,63
20/09/2010;Ocular Filter - Standard;1;20815600,63
20/09/2010;Ocular Filter - Standard;3;20815600,63
20/09/2010;Ocular Filter - Standard;15;20815600,63
20/09/2010;Republic Fleet Fusion L;21912;1163,01
21/09/2010;Sisters Core Scanner Probe;2;560000,01
21/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
21/09/2010;Gallente Industrial;1;330999,99
21/09/2010;Republic Fleet EMP S;39500;550,12
21/09/2010;Republic Fleet EMP L;7398;1130,06
21/09/2010;Republic Fleet EMP L;7;1130,06
21/09/2010;Republic Fleet EMP L;14123;1130,06
21/09/2010;Ocular Filter - Standard;3;20815600,63
21/09/2010;Ocular Filter - Standard;15;20815600,63
21/09/2010;Republic Fleet Fusion L;21912;1163,01
22/09/2010;Sisters Core Scanner Probe;2;560000,01
22/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
22/09/2010;Gallente Industrial;1;330999,99
22/09/2010;Republic Fleet EMP S;23000;550,12
22/09/2010;Republic Fleet EMP L;3900;1130,06
22/09/2010;Republic Fleet EMP L;7;1130,06
22/09/2010;Republic Fleet EMP L;14123;1130,06
22/09/2010;Ocular Filter - Standard;3;20815600,63
22/09/2010;Ocular Filter - Standard;15;20815600,63
22/09/2010;Republic Fleet Fusion L;18456;1163,01
24/09/2010;Sisters Core Scanner Probe;2;560000,01
24/09/2010;Cybernetic Subprocessor - Standard;1;22106600,01
24/09/2010;Gallente Industrial;1;330999,99
24/09/2010;Republic Fleet EMP S;1986;550,12
24/09/2010;Ocular Filter - Standard;3;20815600,63
24/09/2010;Ocular Filter - Standard;15;20815600,63
24/09/2010;Republic Fleet Fusion L;18456;1163,01
